Line,Strat Time,End Time
"because if even one of thoseships remains operational,","01:31:01,933 "," 01:31:05,255"
a whole lot of people are gonna die.,"01:31:05,493 "," 01:31:07,257"
We have to assume everyone aboardthose carriers is HYDRA.,"01:31:07,493 "," 01:31:10,656"
"We have to get past them,insert these server blades.","01:31:10,973 "," 01:31:13,055"
"And maybe, just maybewe can salvage what's left...","01:31:13,293 "," 01:31:16,376"
We're not salvaging anything.,"01:31:16,573 "," 01:31:17,574"
"We're not justtaking down the carriers, Nick.","01:31:17,773 "," 01:31:19,013"
We're taking down S.H.I.E.L.D.,"01:31:19,253 "," 01:31:20,348"
S.H.I.E.L.D. had nothing to do with this.,"01:31:20,373 "," 01:31:21,659"
You gave me this mission.This is how it ends.,"01:31:21,853 "," 01:31:24,060"
S.H.I.E.L.D.'s been compromised.You said so yourself.,"01:31:24,173 "," 01:31:26,293"
HYDRA grew right under your noseand nobody noticed.,"01:31:26,493 "," 01:31:28,222"
Why do you think we're meetingin this cave? I noticed.,"01:31:28,373 "," 01:31:31,536"
How many paid the pricebefore you did?,"01:31:31,893 "," 01:31:33,577"
"Look, I didn't know about Barnes.","01:31:36,613 "," 01:31:38,377"
"Even if you had,would you have told me?","01:31:38,573 "," 01:31:40,453"
"Or would you havecompartmentalised that, too?","01:31:40,693 "," 01:31:43,378"
"S.H.I.E.L.D., HYDRA,","01:31:43,613 "," 01:31:46,378"
it all goes.,"01:31:46,613 "," 01:31:47,899"
He's right.,"01:31:48,413 "," 01:31:49,619"
Don't look at me.,"01:31:55,413 "," 01:31:56,460"
"I do what he does, just slower.","01:31:56,653 "," 01:31:58,542"
Well...,"01:32:02,253 "," 01:32:03,903"
"It looks like you're givingthe orders now, Captain.","01:32:10,173 "," 01:32:12,574"
"We looked for you, after.","01:32:24,213 "," 01:32:25,748"
My folks wanted to give youa ride to the cemetery.,"01:32:26,973 "," 01:32:28,975"
"I know, I'm sorry.I just kind of wanted to be alone.","01:32:29,173 "," 01:32:32,780"
How was it?,"01:32:33,893 "," 01:32:35,304"
It was okay.,"01:32:35,773 "," 01:32:37,263"
She's next to Dad.,"01:32:37,693 "," 01:32:39,616"
I was gonna ask...,"01:32:41,093 "," 01:32:42,379"
"I know what you're gonna say, Buck.I just...","01:32:42,773 "," 01:32:44,533"
We can put thecouch cushions on the floor,"01:32:45,413 "," 01:32:46,903"
like when we were kids.,"01:32:47,133 "," 01:32:48,623"
"It'll be fun.All you got to do is shine my shoes,","01:32:49,293 "," 01:32:51,773"
maybe take out the trash.,"01:32:52,213 "," 01:32:53,897"
Come on.,"01:32:58,933 "," 01:33:00,344"
"Thank you, Buck,but I can get by on my own.","01:33:03,373 "," 01:33:06,820"
"The thing is, you don't have to.","01:33:07,613 "," 01:33:11,379"
"I'm with you to the end of the line, pal.","01:33:14,733 "," 01:33:16,373"
"He's gonna be there, you know.","01:33:19,653 "," 01:33:21,028"
I know.,"01:33:21,053 "," 01:33:22,100"
"Look, whoever he used to beand the guy he is now,","01:33:22,973 "," 01:33:26,341"
I don't think he's the kind you save.,"01:33:26,973 "," 01:33:29,180"
He's the kind you stop.,"01:33:29,373 "," 01:33:30,818"
I don't know if I can do that.,"01:33:33,493 "," 01:33:35,097"
"Well, he might not give you a choice.","01:33:35,413 "," 01:33:37,381"
He doesn't know you.,"01:33:37,573 "," 01:33:39,063"
He will.,"01:33:39,773 "," 01:33:40,820"
Gear up. It's time.,"01:33:43,573 "," 01:33:44,859"
You gonna wear that?,"01:33:47,493 "," 01:33:48,619"
"No. If you're gonna fight a war,you got to wear a uniform.","01:33:48,853 "," 01:33:52,221"
"Oh, man.","01:34:00,133 "," 01:34:01,578"
I am so fired.,"01:34:02,373 "," 01:34:04,455"
We are in final launch sequence.,"01:34:29,333 "," 01:34:31,574"
We are go on guidance.,"01:34:33,213 "," 01:34:35,136"
All personnel to launch stations.,"01:34:37,053 "," 01:34:39,181"
And how was your flight?,"01:34:39,933 "," 01:34:41,213"
Lovely.,"01:34:41,333 "," 01:34:42,428"
"The ride from the airport, less so.","01:34:42,453 "," 01:34:44,933"
"Sadly, S.H.I.E.L.D. can'tcontrol everything.","01:34:45,053 "," 01:34:47,579"
Including Captain America.,"01:34:47,733 "," 01:34:49,656"
This facility is biometrically controlled.,"01:34:53,093 "," 01:34:55,664"
And these will give youunrestricted access.,"01:34:55,853 "," 01:34:58,743"
I've been parking there for 2 months.,"01:35:02,693 "," 01:35:03,899"
But it's his spot.So where's he been?,"01:35:04,093 "," 01:35:05,697"
I think Afghanistan.,"01:35:05,893 "," 01:35:07,188"
Negative DT Six. The pattern is full.,"01:35:07,213 "," 01:35:09,215"
"Well, he could've said something.","01:35:09,413 "," 01:35:10,788"
Ahh!,"01:35:10,813 "," 01:35:12,348"
Must be the dish.,"01:35:12,373 "," 01:35:13,704"
I'll check it out.,"01:35:15,493 "," 01:35:17,097"
Triskelion commandrequest we clear the area for launch.,"01:35:17,933 "," 01:35:20,937"
Excuse us.,"01:35:24,613 "," 01:35:25,628"
"I know the roadhasn't exactly been smooth,","01:35:25,653 "," 01:35:28,099"
and some of you would have gladlykicked me out of the car along the way.,"01:35:28,613 "," 01:35:31,935"
"Finally, we're here.","01:35:34,213 "," 01:35:35,180"
And the world should be grateful.,"01:35:35,893 "," 01:35:37,816"
"Attention all S.H.I E.L.D. agents,","01:35:38,773 "," 01:35:40,502"
this is Steve Rogers.,"01:35:40,693 "," 01:35:42,457"
You've heard a lot about meover the last few days.,"01:35:44,253 "," 01:35:46,460"
Some of you were even orderedto hunt me down.,"01:35:47,493 "," 01:35:49,780"
But I think it's time you know the truth.,"01:35:50,453 "," 01:35:53,343"
S.H.I.E.L.D. is notwhat we thought it was.,"01:35:56,493 "," 01:35:58,655"
It's been taken over by HYDRA.,"01:35:58,853 "," 01:36:00,582"
Alexander Pierce is their leader.,"01:36:01,693 "," 01:36:03,377"
The S.T.R.I.K.E. and Insight creware HYDRA as well.,"01:36:07,493 "," 01:36:09,814"
"I don't know how many more,","01:36:10,013 "," 01:36:11,093"
but I know they're in the building.,"01:36:12,373 "," 01:36:13,773"
They could be standingright next to you.,"01:36:15,173 "," 01:36:17,062"
They almost have what they want.,"01:36:18,613 "," 01:36:20,297"
Absolute control.,"01:36:21,093 "," 01:36:23,175"
They shot Nick Fury.,"01:36:23,653 "," 01:36:25,018"
And it won't end there.,"01:36:26,133 "," 01:36:27,259"
"If you launch those helicarriers today,","01:36:27,813 "," 01:36:30,020"
HYDRA will be able to killanyone that stands in their way.,"01:36:30,173 "," 01:36:32,493"
Unless we stop them.,"01:36:35,453 "," 01:36:36,864"
I know I'm asking a lot.,"01:36:40,853 "," 01:36:41,979"
But the price of freedom is high.It always has been.,"01:36:43,893 "," 01:36:47,056"
And it's a price I'm willing to pay.,"01:36:47,813 "," 01:36:49,702"
"And if I'm the only one, then so be it.","01:36:52,053 "," 01:36:54,863"
But I'm willing to bet I'm not.,"01:36:56,533 "," 01:36:58,297"
"Did you write that down first,or was it off the top of your head?","01:37:03,053 "," 01:37:06,341"
You smug son of a bitch.,"01:37:06,853 "," 01:37:08,457"
Arrest him.,"01:37:12,533 "," 01:37:13,614"
I guess I've got the floor.,"01:37:16,453 "," 01:37:18,103"
Preempt the launch sequence.Send those ships up now.,"01:37:24,973 "," 01:37:27,897"
Is there a problem?,"01:37:32,293 "," 01:37:33,828"
Um...,"01:37:33,853 "," 01:37:34,854"
Is there a problem?,"01:37:38,813 "," 01:37:39,894"
"I'm sorry, sir.","01:37:40,093 "," 01:37:41,174"
I'm not gonna launch those ships.,"01:37:49,893 "," 01:37:52,100"
Captain's orders.,"01:37:54,813 "," 01:37:56,099"
Move away from your station.,"01:37:56,293 "," 01:37:57,579"
Like he said...,"01:37:57,933 "," 01:37:58,980"
Hold it right there.,"01:37:59,133 "," 01:38:00,228"
Put the gun down!,"01:38:00,253 "," 01:38:01,618"
Captain's orders.,"01:38:01,773 "," 01:38:02,774"
"You picked the wrong side, Agent.","01:38:05,173 "," 01:38:06,618"
Depends on where you're standing.,"01:38:08,453 "," 01:38:10,057"
Close the bay door!,"01:38:54,453 "," 01:38:56,013"
Close the bay door now!,"01:38:56,093 "," 01:38:57,333"
Close the bay door!,"01:38:57,813 "," 01:38:58,780"
They're initiating launch.,"01:39:18,653 "," 01:39:19,859"
"Hey, Cap, how do we knowthe good guys from the bad guys?","01:39:40,053 "," 01:39:42,659"
"If they're shooting at you, they're bad.","01:39:42,853 "," 01:39:44,453"
"Hey, Cap,","01:40:17,693 "," 01:40:18,694"
I found those bad guysyou were talking about.,"01:40:18,893 "," 01:40:20,948"
You okay?,"01:40:20,973 "," 01:40:21,974"
I'm not dead yet.,"01:40:24,133 "," 01:40:25,658"
Let me ask you a question.,"01:40:32,613 "," 01:40:34,377"
What if Pakistan marchedinto Mumbai tomorrow,"01:40:36,893 "," 01:40:40,022"
and you knew that they weregoing to drag your daughters,"01:40:41,293 "," 01:40:43,493"
"into a soccer stadium for execution,","01:40:43,653 "," 01:40:46,418"
"and you could just stop it,with a flick of the switch.","01:40:48,853 "," 01:40:52,175"
Wouldn't you?,"01:40:52,413 "," 01:40:53,574"
Wouldn't you all?,"01:40:53,773 "," 01:40:55,423"
Not if it was your switch.,"01:40:57,293 "," 01:40:58,783"
I'm sorry.,"01:41:23,293 "," 01:41:24,499"
Did I step on your moment?,"01:41:30,933 "," 01:41:32,503"
"Satellites in range at 3,000 feet.","01:41:34,053 "," 01:41:36,340"
"Falcon, status?","01:41:37,293 "," 01:41:38,454"
Engaging.,"01:41:38,693 "," 01:41:39,854"
"All right, Cap. I'm in.","01:42:03,973 "," 01:42:05,259"
"Oh, shit.","01:42:07,653 "," 01:42:08,700"
"8 minutes, Cap.","01:42:39,213 "," 01:42:40,658"
Working on it.,"01:42:41,173 "," 01:42:42,538"
What are you doing?,"01:42:50,893 "," 01:42:51,988"
She's disabling security protocols,"01:42:52,013 "," 01:42:53,668"
and dumping all the secretsonto the Internet.,"01:42:53,693 "," 01:42:55,493"
 Including HYDRA'S. And S.H.I.E.L.D.'s.,"01:42:55,653 "," 01:42:57,333"
"If you do this,","01:42:58,573 "," 01:42:59,654"
none of your past isgonna remain hidden.,"01:42:59,893 "," 01:43:01,577"
Are you sure you're readyfor the world to see you,"01:43:04,653 "," 01:43:07,179"
as you really are?,"01:43:07,373 "," 01:43:08,898"
Are you?,"01:43:09,653 "," 01:43:11,098"
Alpha lock.,"01:43:27,333 "," 01:43:28,380"
"Falcon, where are you now?","01:43:30,493 "," 01:43:31,824"
I had to take a detour.,"01:43:31,973 "," 01:43:32,895"
Whoo!,"01:44:03,813 "," 01:44:04,814"
"Oh, yeah!","01:44:05,493 "," 01:44:07,097"
I'm in.,"01:44:13,093 "," 01:44:14,140"
Bravo lock.,"01:44:17,773 "," 01:44:19,616"
"Two down, one to go.","01:44:21,413 "," 01:44:22,699"
"All S.H.I.E.L.D. pilots, scramble.","01:44:24,973 "," 01:44:26,813"
We're the only air supportCaptain Rogers has got.,"01:44:27,373 "," 01:44:29,979"
Disabling the encryptionis an executive order.,"01:45:12,453 "," 01:45:15,138"
It takes two Alpha Level members.,"01:45:15,333 "," 01:45:16,983"
Don't worry. Company's coming.,"01:45:17,213 "," 01:45:19,228"
Did you get my flowers?,"01:45:42,773 "," 01:45:43,899"
" I'm glad you're here, Nick. Really?","01:45:46,613 "," 01:45:48,453"
Because I thought you had me killed.,"01:45:50,253 "," 01:45:52,096"
You know how the game works.,"01:45:52,333 "," 01:45:53,778"
So why make me head of S.H.I.E.L.D.?,"01:45:54,853 "," 01:45:56,628"
"Because you were the best,","01:45:56,653 "," 01:45:57,939"
and the most ruthless personI ever met.,"01:45:58,133 "," 01:45:59,693"
I did what I did to protect people.,"01:45:59,893 "," 01:46:02,134"
"Our enemies are your enemies, Nick.","01:46:03,053 "," 01:46:05,021"
Disorder. War.,"01:46:05,933 "," 01:46:08,254"
"It's just a matter of timebefore a dirty bomb goes off in Moscow,","01:46:09,253 "," 01:46:11,574"
or an EMP fries Chicago.,"01:46:11,773 "," 01:46:13,935"
Diplomacy?,"01:46:15,493 "," 01:46:16,938"
"A holding action, Nick. A bandaid.","01:46:17,093 "," 01:46:19,414"
And you know whereI learned that. Bogota.,"01:46:20,333 "," 01:46:23,257"
You didn't ask.You just did what had to be done.,"01:46:25,013 "," 01:46:27,744"
I can bring order to the livesof seven billion people,"01:46:28,933 "," 01:46:33,257"
by sacrificing 20 million.,"01:46:33,933 "," 01:46:35,583"
"It's the next step, Nick.","01:46:37,133 "," 01:46:39,101"
If you have the courage to take it.,"01:46:39,293 "," 01:46:40,419"
No. I have the courage not to.,"01:46:40,613 "," 01:46:42,695"
Retinal scanner active.,"01:46:47,213 "," 01:46:49,148"
You don't think we've wipedyour clearance from the system?,"01:46:50,573 "," 01:46:52,974"
I know you erased my password.,"01:46:53,133 "," 01:46:55,101"
Probably deleted my retinal scan.,"01:46:55,293 "," 01:46:57,216"
"But if you want to stay aheadof me, Mr. Secretary,","01:46:57,773 "," 01:47:00,617"
you need to keep both eyes open.,"01:47:04,613 "," 01:47:07,583"
Alpha level confirmed.,"01:47:11,973 "," 01:47:13,498"
Encryption code accepted.,"01:47:13,973 "," 01:47:15,816"
Safeguards removed.,"01:47:15,973 "," 01:47:17,179"
Charlie carrier is45 degrees off the port bow.,"01:47:17,533 "," 01:47:20,537"
6 minutes.,"01:47:26,253 "," 01:47:27,334"
"Hey, Sam, gonna need a ride.","01:47:27,493 "," 01:47:29,973"
Roger. Let me know when you're ready.,"01:47:30,853 "," 01:47:32,503"
I just did!,"01:47:35,133 "," 01:47:36,339"
"You know, you're a lot heavierthan you look.","01:47:54,093 "," 01:47:56,016"
I had a big breakfast.,"01:47:56,213 "," 01:47:57,339"
Steve!,"01:47:59,933 "," 01:48:01,264"
"Cap! Cap, come in.Are you okay?","01:48:31,733 "," 01:48:33,293"
"Yeah, I'm here.","01:48:33,693 "," 01:48:34,979"
I'm still on the helicarrier.,"01:48:35,533 "," 01:48:36,693"
 Where are you? I'm grounded.,"01:48:37,613 "," 01:48:39,263"
"The suit's down. Sorry, Cap.","01:48:39,853 "," 01:48:42,220"
Don't worry. I got it.,"01:48:43,013 "," 01:48:44,902"
Emergency evacuation alert.,"01:48:46,893 "," 01:48:48,588"
"All personnel, proceed todesignated safety zones.","01:48:48,613 "," 01:48:51,583"
All S.H.I.E.L.D.agents regroup at Rally Point Delta.,"01:48:53,173 "," 01:48:55,108"
"Sir, the Council's been breached.","01:49:00,773 "," 01:49:02,901"
" Repeat, Dispatch. Black Widow's up there.","01:49:03,213 "," 01:49:05,614"
Headed up.,"01:49:05,813 "," 01:49:07,144"
 Falcon? Yeah.,"01:49:09,333 "," 01:49:10,619"
Rumlow's headed for the Council.,"01:49:10,733 "," 01:49:11,748"
I'm on it.,"01:49:11,773 "," 01:49:12,774"
"People are gonna die, Buck.","01:49:24,373 "," 01:49:25,453"
I can't let that happen.,"01:49:27,533 "," 01:49:29,023"
Please don't make me do this.,"01:49:37,453 "," 01:49:38,818"
Done.,"01:50:49,013 "," 01:50:50,060"
And it's trending.,"01:50:51,053 "," 01:50:52,054"
"Unless you want a twoinchhole in your sternum,","01:50:59,693 "," 01:51:01,588"
I'd put that gun down.,"01:51:01,613 "," 01:51:02,739"
That was armed the momentyou pinned it on.,"01:51:05,413 "," 01:51:07,381"
Ahhh!,"01:51:26,253 "," 01:51:27,254"
Drop it!,"01:51:41,213 "," 01:51:42,294"
Drop it!,"01:51:42,933 "," 01:51:43,934"
"I'm on 41, headed towardthe southwest stairwell.","01:52:04,453 "," 01:52:07,696"
This is gonna hurt.,"01:52:14,413 "," 01:52:16,017"
There are no prisoners with HYDRA.Just order.,"01:52:17,293 "," 01:52:20,376"
And order only comes through pain.,"01:52:20,573 "," 01:52:22,814"
" You ready for yours? Man, shut the hell up.","01:52:24,213 "," 01:52:26,580"
"Lieutenant, how much longer?","01:52:28,373 "," 01:52:29,788"
65 seconds to satellite link.,"01:52:29,813 "," 01:52:31,948"
Targeting grid engaged.Lowering weapons array now.,"01:52:31,973 "," 01:52:34,977"
One minute.,"01:52:38,973 "," 01:52:40,054"
"30 seconds, Cap.","01:52:59,973 "," 01:53:01,498"
Stand by.,"01:53:03,133 "," 01:53:04,658"
Charlie...,"01:53:07,333 "," 01:53:08,983"
"We've reached 3,000 feet.","01:53:18,253 "," 01:53:20,548"
Sat link coming online now.,"01:53:20,573 "," 01:53:21,653"
Deploy algorithm.,"01:53:24,093 "," 01:53:25,174"
Algorithm deployed.,"01:53:26,853 "," 01:53:28,493"
We are go to target.,"01:53:29,253 "," 01:53:30,773"
Target saturation reached.,"01:53:49,773 "," 01:53:51,138"
All targets assigned.,"01:53:51,533 "," 01:53:52,588"
Fire when ready.,"01:53:52,613 "," 01:53:53,660"
Firing in...,"01:53:56,133 "," 01:53:57,339"
"3,","01:53:57,493 "," 01:53:58,574"
2...,"01:53:58,853 "," 01:53:59,908"
1.,"01:54:01,053 "," 01:54:02,384"
Charlie lock.,"01:54:05,053 "," 01:54:06,100"
Where are the targets?,"01:54:06,573 "," 01:54:07,574"
Where are the targets?,"01:54:09,053 "," 01:54:10,054"
"Okay, Cap, get out of there.","01:54:10,693 "," 01:54:11,899"
Fire now.,"01:54:29,333 "," 01:54:30,334"
" But, Steve... Do it!","01:54:31,413 "," 01:54:32,653"
Do it now!,"01:54:33,413 "," 01:54:34,574"
What a waste.,"01:55:05,133 "," 01:55:06,134"
"So, you still on the fenceabout Rogers' chances?","01:55:06,293 "," 01:55:09,502"
"Time to go, Councilwoman. This way.Come on.","01:55:09,693 "," 01:55:12,776"
You're going to fly me out of here.,"01:55:13,253 "," 01:55:14,778"
"You know, there was a timeI would've taken a bullet for you.","01:55:14,973 "," 01:55:18,136"
You already did.,"01:55:18,333 "," 01:55:19,664"
"You will again, when it's useful.","01:55:19,813 "," 01:55:21,781"
Romanoff.,"01:55:35,093 "," 01:55:36,254"
Natasha.,"01:55:36,973 "," 01:55:38,054"
Natasha! Come on!,"01:55:40,133 "," 01:55:41,897"
Ow.,"01:55:46,293 "," 01:55:47,533"
Those really do sting.,"01:55:48,973 "," 01:55:50,498"
Hail HYDRA.,"01:56:23,533 "," 01:56:24,944"
"You're out of your depth, kid.","01:57:20,413 "," 01:57:21,903"
Son of a bitch!,"01:57:25,613 "," 01:57:27,103"
Please tell me you gotthat chopper in the air!,"01:57:39,253 "," 01:57:41,093"
"Sam, where are you?","01:57:41,613 "," 01:57:43,173"
41st floor! Northwest corner!,"01:57:43,613 "," 01:57:45,456"
We're on it! Stay where you are!,"01:57:45,653 "," 01:57:47,223"
Not an option!,"01:57:47,413 "," 01:57:48,494"
41st floor! 41st!,"01:58:03,293 "," 01:58:05,455"
It's not like they put the floor numberson the outside of the building.,"01:58:05,813 "," 01:58:09,135"
Hill! Where's Steve?You got a location on Rogers?,"01:58:10,533 "," 01:58:13,013"
You know me.,"01:58:29,493 "," 01:58:30,574"
"No, I don't!","01:58:32,333 "," 01:58:33,664"
Bucky.,"01:58:43,173 "," 01:58:44,504"
You've known me your whole life.,"01:58:46,013 "," 01:58:47,458"
Your name is James Buchanan Barnes.,"01:58:55,013 "," 01:58:58,938"
Shut up!,"01:58:59,133 "," 01:59:00,373"
I'm not gonna fight you.,"01:59:09,093 "," 01:59:10,538"
You're my friend.,"01:59:14,533 "," 01:59:15,864"
You're my mission.,"01:59:22,893 "," 01:59:24,258"
You're my mission!,"01:59:26,533 "," 01:59:28,535"
Then finish it.,"01:59:31,893 "," 01:59:32,894"
Because I'm with youto the end of the line.,"01:59:36,373 "," 01:59:38,580"
On your left.,"02:01:50,253 "," 02:01:51,584"
"Do you solemnlyswear to tell the truth, the whole truth,","02:02:42,573 "," 02:02:44,974"
and nothing but the truth?,"02:02:45,173 "," 02:02:46,254"
I do.,"02:02:46,453 "," 02:02:47,898"
Why haven'twe yet heard from Captain Rogers?,"02:02:49,893 "," 02:02:51,577"
I don't know what there isleft for him to say.,"02:02:54,293 "," 02:02:56,216"
I think the wreck inthe middle of the Potomac,"02:02:56,413 "," 02:02:58,256"
made his point fairly eloquently.,"02:02:58,453 "," 02:02:59,828"
"Well, he could explain how","02:02:59,853 "," 02:03:00,820"
this country is expected to maintainits national security,"02:03:01,013 "," 02:03:03,619"
now that he and you have laid wasteto our intelligence apparatus.,"02:03:03,773 "," 02:03:07,903"
"HYDRA was selling you lies,not intelligence.","02:03:08,293 "," 02:03:10,295"
Many of which you seemed to have hada personal hand in telling.,"02:03:10,453 "," 02:03:13,343"
"Agent, you should know","02:03:13,533 "," 02:03:14,773"
that there are some on this committee,"02:03:14,933 "," 02:03:16,617"
"who feel, given your service record,","02:03:16,813 "," 02:03:18,941"
"both for this country and against it,","02:03:19,133 "," 02:03:20,862"
that you belong in a penitentiary.,"02:03:21,613 "," 02:03:23,377"
Not mouthing off on Capitol Hill.,"02:03:23,573 "," 02:03:25,541"
You're not going to put me in a prison.,"02:03:27,453 "," 02:03:29,057"
You're not going to put any of usin a prison. You know why?,"02:03:30,053 "," 02:03:33,978"
Do enlighten us.,"02:03:35,413 "," 02:03:36,824"
Because you need us.,"02:03:37,093 "," 02:03:38,424"
"Yes, the world is a vulnerable place,","02:03:39,533 "," 02:03:41,820"
"and yes, we help make it that way.","02:03:42,013 "," 02:03:44,175"
But we're also the onesbest qualified to defend it.,"02:03:44,733 "," 02:03:47,498"
"So, if you want to arrest me, arrest me.","02:03:49,133 "," 02:03:51,101"
You'll know where to find me.,"02:03:52,133 "," 02:03:53,817"
"So, you've experiencedthis sort of thing before.","02:04:29,293 "," 02:04:32,137"
You get used to it.,"02:04:32,653 "," 02:04:34,178"
We've been data mining HYDRA'S files.,"02:04:36,893 "," 02:04:39,055"
Looks like a lot of ratsdidn't go down with the ship.,"02:04:39,293 "," 02:04:41,421"
I'm headed to Europe tonight.,"02:04:42,973 "," 02:04:44,338"
Wanted to ask if you'd come.,"02:04:45,293 "," 02:04:46,533"
There's something I got to do first.,"02:04:47,693 "," 02:04:49,343"
"How about you, Wilson?Could use a man with your abilities.","02:04:50,253 "," 02:04:52,779"
I'm more of a soldier than a spy.,"02:04:53,853 "," 02:04:55,537"
"All right, then.","02:04:56,653 "," 02:04:58,417"
"Anybody asks for me,tell them they can find me, right here.","02:05:03,053 "," 02:05:07,263"
You should be honoured.That's about as close as he gets,"02:05:09,053 "," 02:05:10,657"
to saying thank you.,"02:05:10,853 "," 02:05:12,503"
Not going with him?,"02:05:13,653 "," 02:05:14,734"
No.,"02:05:15,213 "," 02:05:16,499"
 Not staying here. Nah.,"02:05:16,693 "," 02:05:18,695"
I blew all my covers.I got to go figure out a new one.,"02:05:19,533 "," 02:05:21,693"
That might take a while.,"02:05:21,893 "," 02:05:22,894"
I'm counting on it.,"02:05:23,413 "," 02:05:25,017"
"That thing you asked for,","02:05:27,253 "," 02:05:28,379"
I called in a few favours from Kiev.,"02:05:28,733 "," 02:05:31,054"
Will you do me a favour? Call that nurse.,"02:05:34,013 "," 02:05:36,744"
She's not a nurse.,"02:05:37,173 "," 02:05:38,379"
And you're not a S.H.I.E.L.D. agent.,"02:05:38,573 "," 02:05:40,416"
 What was her name again? Sharon.,"02:05:41,333 "," 02:05:43,415"
She's nice.,"02:05:44,173 "," 02:05:45,174"
"Be careful, Steve.","02:05:57,653 "," 02:05:59,417"
You might not want topull on that thread.,"02:06:00,253 "," 02:06:01,982"
You're going after him.,"02:06:13,533 "," 02:06:15,297"
You don't have to come with me.,"02:06:15,693 "," 02:06:16,979"
I know.,"02:06:17,133 "," 02:06:18,214"
When do we start?,"02:06:20,173 "," 02:06:21,334"
It's over. Fury has releasedeverything to the public.,"02:08:20,733 "," 02:08:24,374"
Everything he knows about.,"02:08:25,093 "," 02:08:26,424"
"Herr Strucker, if they getword of our work here,","02:08:27,013 "," 02:08:28,933"
if they find out we serve HYDRA...,"02:08:29,053 "," 02:08:30,862"
"HYDRA, S.H.I.E.L.D.","02:08:31,053 "," 02:08:32,782"
Two sides of a cointhat's no longer currency.,"02:08:33,773 "," 02:08:36,617"
What we have,"02:08:40,453 "," 02:08:41,943"
is worth more thanany of them ever knew.,"02:08:43,973 "," 02:08:46,624"
"We've only scratchedthe surface and already,","02:08:49,253 "," 02:08:52,939"
there are other facilities doingHYDRA'S good work around the world.,"02:08:55,733 "," 02:08:59,579"
"We'll feed them to Captain Americaand his colourful friends,","02:09:00,733 "," 02:09:04,180"
and keep them off our scent.,"02:09:04,373 "," 02:09:06,216"
What about the volunteers?,"02:09:06,413 "," 02:09:08,654"
The dead will be buried so deep,"02:09:08,893 "," 02:09:10,418"
their own ghosts won'tbe able to find them.,"02:09:10,653 "," 02:09:12,781"
And the survivors?,"02:09:14,853 "," 02:09:16,093"
The twins.,"02:09:18,213 "," 02:09:19,738"
"Sooner or later, they will meet the twins.","02:09:23,293 "," 02:09:26,422"
It's not a world of spies any more.,"02:09:28,613 "," 02:09:30,536"
Not even a world of heroes.,"02:09:30,733 "," 02:09:32,701"
"This is the age of miracles, Doctor.","02:09:33,693 "," 02:09:36,424"
There's nothing more horrifying,"02:09:38,293 "," 02:09:40,580"
than a miracle.,"02:09:41,413 "," 02:09:42,539"
